=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 11:22:39 =~=~=~=~=~=~=~=~=~=~=~=
20.70,32591
20.75,23.62,22.19,374172
20.75,23.62,22.19,374912
20.75,23.62,22.19,375651
21.00,23.62,22.31,376390
20.75,23.62,22.19,377129
20.75,23.62,22.19,377869
21.00,23.62,22.31,378608
21.00,23.62,22.31,379347
21.00,23.62,22.31,380087
21.00,23.62,22.31,380826
21.00,23.62,22.31,381565
20.75,23.62,22.19,382306
21.00,23.62,22.31,383045
21.00,23.62,22.31,383784
21.00,23.62,22.31,384524
20.75,23.62,22.19,385263
21.00,23.62,22.31,386002
21.00,23.62,22.31,386742
20.75,23.62,22.19,387481
20.75,23.62,22.19,388220
20.75,23.62,22.19,388960
20.75,23.62,22.19,389699
20.50,23.62,22.06,390438
20.50,23.62,22.06,391178
20.75,23.62,22.19,391917
20.75,23.62,22.19,392656
20.75,23.62,22.19,393396
20.75,23.62,22.19,394136
20.75,23.62,22.19,394875
20.75,23.62,22.19,395615
20.75,23.62,22.19,396354
20.75,23.62,22.19,397093
20.75,23.62,22.19,397833
20.75,23.62,22.19,398572
21.00,23.62,22.31,399311
21.00,23.62,22.31,400051
20.75,23.56,22.16,400790
20.75,23.56,22.16,401529
20.75,23.62,22.19,402269
21.00,23.62,22.31,403008
21.00,23.56,22.28,403747
20.75,23.62,22.19,404488
20.75,23.62,22.19,405227
20.50,23.62,22.06,405966
20.50,23.56,22.03,406706
20.50,23.56,22.03,407445
20.25,23.56,21.91,408184
20.25,23.56,21.91,408924
20.25,23.56,21.91,409663
20.00,23.56,21.78,410402
20.00,23.56,21.78,411142
20.00,23.56,21.78,411881
20.00,23.56,21.78,412620
20.00,23.56,21.78,413361
20.25,23.56,21.91,414100
20.50,23.56,22.03,414839
20.50,23.56,22.03,415579
20.75,23.56,22.16,416318
20.75,23.56,22.16,417057
21.00,23.56,22.28,417797
21.00,23.56,22.28,418536
21.25,23.50,22.37,419275
21.50,23.56,22.53,420015
21.75,23.56,22.66,420754
22.00,23.50,22.75,421494
22.00,23.56,22.78,422234
